author,comment,like_count,published_at
@Flonocur3,Mana yang katanya negara yang kaya akan sumber daya alam tapi makan aja masih susah,0,2025-01-23T16:53:37Z
@graziel-d9g,wkwkwk wowo gendut,0,2025-01-23T16:53:08Z
@Rikiendolsiji,Saya tidak setuju contoh negara lain pada gagal,0,2025-01-23T16:52:55Z
@Rikiendolsiji,"Mau curhat bang 
Tanahku perjanjian disewa pada bulan September giliran udah bulan Januari perjanjian di batalkan dan memilih untuk di beli  padahal kan udah urus suratnya susah giliran mau di beli udah mau deal 220jt malah dia beli tanah di samping tanah gua 150 jt kan nyeleneh kontraktor memilih untuk di beli alesanya bangunannya 1 miliar dan bisa di jual oleh kontraktornya tetap aja pemerintah kaya an***g",0,2025-01-23T16:50:21Z
@zhena000,sampai sekarang deddy n keluarganya yg sok smart itu masih berfikir makan bergizi gratis itu sumbangan dari uang pribadi prabowo yg tidak boleh di kritik karena lebih baik ada program itu dr pd tidak ada 🤣🤣,0,2025-01-23T16:49:14Z
@IdhamAm-i5t,Cahyadi cahyadi kok gratis sih😅.kan duit rakyat,0,2025-01-23T16:48:47Z
@ameliapratiwi327,"Justru alasan orang depo, karena berkhayal ingin punya duit banyak dan bisa mencukupi keluarganya terutama untuk makan anaknya, bukan di balik bahwa depo pake uang makan anak.
*Itu survey lapangan dari para pelaku judool.
Pak ahok bener sih,",0,2025-01-23T16:48:40Z
@gumilarfahmiqurani9283,"Dan awasi penyaluran dana nyaaa

Masa udah budget seminim itu masih harus ada alokasi buat ""oprasional""?",0,2025-01-23T16:48:09Z
@arjunmr1346,"Saran yang cukup tepat ya mending dipasrahin ke pihak kantin, dibikin seperti prasmanan gitu, win win solution. Pihak kantin dapat ga merugi, anak sekolah juga biasanya lebih sering makan masakkan ibu ibu kantin.",0,2025-01-23T16:47:00Z
@kopiaddicdoank8292,"Ya gratis lah bang, kan yg makan ngga bayar, berarti gratis dong, masalah itu pake uang apbn, ato pake duit pribadi, yg ujungnya pake pajak kita^ juga(🤫katanya dana haji juga udah mau disenggol), itu kan keputusan/janji politik, kalo ada bubble, polarisasi, dikotomi, ekonomiyaki, anatomi dsb, ya itu resiko dari sebuah keputusan yg diambil, ngga bisa di hindari. cuman kritik saya ke pemerintah, kenapa buru^, bikin aja dulu pilot project disuatu kota, dipelajari kekurangan/kelebihanya, baik buat sd, smp, sma, dibuat sistem atau pakem^nya buat para vendor, inimah langsung duit turun ke daerah, daerah sibuk cari vendor dadakan, bahkan ada yg sampe buat dapur umum dadakan, belum lagi masalah sdm(tukang masak, ahli gizi, etc) boro^dipikirin, yg penting program jalan, ya beginilah hasilnya, dibully bocil. Dibody shaming ama abg tanggung, sampai^ bapak para otot dihujat netizen. nah usul saya khusus untuk MBG anak SMA, bolehlah tambahin garpit 2 btg 🙂",0,2025-01-23T16:45:14Z
@三-角-形,Kenapa yak pemerintah sibuk ngurusin urusan yang idealnya bisa diurus sendiri oleh rakyat? Perkara makan aja banyak dramanya,0,2025-01-23T16:44:59Z
@stephenconstantin7017,"Setuju banget. Yang kritik bukan buzzer, bisa juga orang yang pengen programnya sukses tpi dengan perbaikan. Makanya Om Luhut dan Om Ded harusnya mau terima kritik.",13,2025-01-23T16:44:36Z
@animeold9,"Thnks bang fer, berkat kontenmu ini aku mulai dapat refrensi untuk persiapan tes SPPI 😊",0,2025-01-23T16:44:03Z
@FiqufiqhOfficial,Setelah ini bahas pagar laut bang,0,2025-01-23T16:42:56Z
@kavalerigurun,11 menit yang bergizi,0,2025-01-23T16:42:10Z
@skyrambitan1476,bang bahas soal BPJS dong.....,0,2025-01-23T16:41:27Z
@BimaHanunggara-n1s,ngurusin body shaming ngontrol diri dari rokok aja ga bisa,0,2025-01-23T16:40:55Z
@yogialbukhari4525,"Menurut ku sih ini rawan korupsi sih dibagian bawah ya, karena saya pernah bekerja di bidang vendor yg bekerja sama dengan negara dan aku uda ngalamin dimana potong sana potong sini itu hal biasa, baik dibagian dana maupun di barang jadinya. Itu sebabnya Sulit memang menciptakan sesuatu yg selaras dari atas sampai bawah di negara ini karena di negara ini oknum itu di mana mana baik penjabat maupun masyarakat biasa",0,2025-01-23T16:40:36Z
@tes-ru8es,Yang mengkritik dibilang gak bersyukur sama pendukungnya 😂 padahal kan duit dari program ini dari pajak rakyat jadi wajarlah rakyat mengkritik 😅,0,2025-01-23T16:40:27Z
@NagiHikaru-k8j,"Balik lg masalah utamanya itu ketersediaan lapangan kerja yg layak, gw yakin 1000% klo orang tuanya mampu pasti akan memberikan yg terbaik utk anaknya, dr mulai makan hingga pendidikan yg berkualitas tp itu kayaknya kok sulit bgt ya, seolah2 enggan generasi selanjutnya itu menjadi cerdas 😢 org tuanya dikasih bansos anaknya dikasih makan gratis, kayak lingkaran setan sampe 100 turunan 😢",0,2025-01-23T16:40:21Z
@DedenYantonii-b9c,"Kocak emang.. duitnya dr pajak, emak bapaknya bayar pajak, anggaran yg memang untuk anak2 sekolah biar cerdas, dibungkus konsep makan gratis, seolah olah itu sebuah kebaik hatian pemerintah terhadap rakyatnya yg memang itu adalah kewajiban mereka ngurusin rakyat pake duit negara",0,2025-01-23T16:40:07Z
@asalasalan711,INGAT YA ENGGA GRATISSSS...!!! 0:17,61,2025-01-23T16:39:07Z
@RaymondDwipa,wajib nonton sampai habis,1,2025-01-23T16:38:50Z
@DelaChampionship,"solusinya mantapp bang bukan hanya bahas masalah tapi solve juga, jenius prof",65,2025-01-23T16:38:33Z
@juragun,"Saya menolak program makan siang gratis, krn pemborosan dan program ini salah sasaran memberikan ke siswa/siswi golongan mampu jg. Jd wajar klo ada berita anak yg memberikan statement klo makanan nya tdk enak, hambar dll. Krn memang bukan level (tdk terbiasa) mereka makan diharga Rp.10.000.

Teruntuk Om2 botak yg gk pke baju, suruh anaknya mkn siang setahun penuh diharga 10rb. Apa mau..? Ujung2nya juga bklan dimuntahin/dibuang.",1,2025-01-23T16:37:48Z
@adheabdhi9960,"Saran saya:mending menunya di ganti dengan roti dan susu saja,lebih tahan dan kebanyakan siswa suka",1,2025-01-23T16:36:51Z
@pikrihendriawanmaulana8877,Saya dukung bung ferry jadi wapres buat gantiin el plongo fufufafa bin mulyono,7,2025-01-23T16:36:36Z
@azmialbarry2440,"harga pangan tiap daerah beda beda gasii makanya ada beberapa daerah yg baik dan beberapa yyg kurang baik pemerataan budget nya juga harus di sesuaikan gasii ? untuk statement ferry mengenai dimulai dari daerah ter luar dulu setuju sii karena memang daerah tertentu emng harus di prioritaskan, dan terkait ibu kantin itu juga setuju banget karena ekonomi yang paling terdampak yaa benar"" kantin sihh...",2,2025-01-23T16:36:26Z
@anditangkah7033,"Kalau menurut saya kasih aja dananya ke kantin biar kantin sekolah menyesuaikan karena sudah pekerjaannya, belum lagi jam belajar nya terganggu karna makan siang, belum lagi sampahnya😢",0,2025-01-23T16:36:03Z
@Ifaum,MBG kalo dilakukan dengan benar itu bisa jadi salah satu cara untuk membangun SDM jadinya pantas didukung. Tapi kalo dipelaksanaannya masih suka bermasalah gini memang pantas dikritik,0,2025-01-23T16:35:49Z
@dondjiwowise3706,steak 6jt aja gk di regulasi ampe keracunan apalagi makan siang gratis,0,2025-01-23T16:35:03Z
@anthonyhalim5979,"Yang penting meskipun gak layak/gak segar jangan sekali2 berani komplain, udah ada si botak yang siap nampol kalian dengan otot kekarnya 🙏",0,2025-01-23T16:34:57Z
@Anakkost_00,Yg di butuhkan asupan etika bukan asupan makan gratis...,0,2025-01-23T16:34:50Z
@febda-gu2cr,"ORBA BENAR2 MEMBUAT GENERASI MILENIAL TAKUT BERPENDAPAT, SAMPAI2 IBU GUA MARAH PAS GUA MENGKRITIK PERANGKAT DESA YG TIDAK SAMA SEKALI BERGUNA UNTUK RAKYAT",0,2025-01-23T16:34:15Z
@ordomaryuga2052,"sbnrnya kalo bole saran, makn bergizi gratis jangan seluruh indonesia, bisa dimapping daerah yg emng membutuhkan sehingga target nya sesuaii, gt aja sii",0,2025-01-23T16:33:51Z
@lintangfardah4274,"Totally agree sama bg feri, rasanya lebih tepat memberdayakan kantin, ntah itu bersubsidi dengan voucer, atau dengan teknis ala katering. 

Sependapat juga dengan cara bertahap, better priorits di perkampungan yg presentasenya anak ekonomi kebawah atau anak dengan status gizinya lebih rendh",0,2025-01-23T16:33:32Z
@donMRomadon11,Nanti bahas pagar makan lautan bang,0,2025-01-23T16:33:29Z
@fzn_dzm,"Kalo pendapat saya, harusnya pemerintah juga mengadakan kolaborasi dengan pemilik kantin sekolah, selain itu sebelum dilaksanakan program makan bergizi gratis harus didata dulu semua makanan yang diinginkan oleh anak-anak sekolah, dan pilihannya juga harus makanan bergizi yang disediakan oleh pemerintah. Jadinya anak sekolah bebas memilih apa yang dia mau makan, tapi tetap sesuai dengan program makan makanan yang bergizi.",6,2025-01-23T16:33:27Z
@vhr655,"SEBETULNYA BAIK PROGAM KAYA GITU, TAPI KOK GAK MENGUTAMAKAN POLA PENDIDIKAN NYA DULU DIBENERIN BIAR SDM DI INDO GAK ANJLOK.",0,2025-01-23T16:32:57Z
@citchatwgusman,Tidak ada salah maupun benar menurut saya yang sudah terjadi ya terjadi..tapi jalan nya sesuatu yang sudah terjadi harus kita kawal dan awasi distribusi nya..agar tidak terjadi seperti BLT yang ujung² nya banyak salah target dan memperpanjang sisi buruk dari BLT tsb salah satu nya meningkat nya mental meminta² Masyarakat kita.,0,2025-01-23T16:32:47Z
@vickstory1728,"Bner kata pak. Ahok. Daripada makan gratis, pemerintah kasih aja uangnya ke orang tuanya, buat masak bergizi buat anaknya.. biar gak kesana sini, putaran uangnya",0,2025-01-23T16:32:24Z
@arifocccreneo9119,Wo sprey gratis nya mana,1,2025-01-23T16:32:01Z
@wisnuwardana3450,"(UUD) 1945 PASAL 34 AYAT 1
FAKIR MISKIN DAN ANAK TERLANTAR DI PELIHARA OLEH NEGARA 

KENYATAAN NY MASIH BANYAK ANAK KECIL NGAMEN DI LAMPU MERAH

ANAK YATIM PIATU DI PANTI BANYAK BUNG, SELESAI KAN DULU ITU, GIMANA NASIB MEREKA KEDEPAN

GIMANA PENDIDIKAN NY GIMANA MENTAL NY

PELIHARA, RAWAT DULU MEREKA

ANAK YANG PERGI KESEKOLAH DI FIKIRKAN GIZI NY OLEH NEGARA PADAHAL MEREKA MASIH ADA ORANG TUA, PALING TIDAK RUMAH UTK BERTEDUH

SEDANGKAN ANAK ANAK YANG BERADA JALAN DI RAWAT OLEH KERASNY HIDUP PERKOTAAN

MAAF TAPI DINAS TERKAIT SEPERTINYA KERJANYA TIDAKLAH TAMPAK, MAKA SAYA BERANI BICARA SEPERTI INI, INI FAKTA

KEADILAN SOSIAL BAGI BAGI PROYEK KEPADA PEJABAT PEJABAT INDONESIA. PEACE",1,2025-01-23T16:31:56Z
@kiravpn,"CAMKAN SEMUANYA INILAH YANG TERJADI DI MASYARAKAT = ""OPOSISI BINER"" !!!",1,2025-01-23T16:31:39Z
@paula-ly9xu,bang d suruh bos u yah bikin konten ini gara2 abis ngata2in anak sd?,0,2025-01-23T16:30:02Z
@nassril1441,"Bener bang, dari kecil di suruh nurut manut gak bisa berpendapat kacau sih. Imho",0,2025-01-23T16:29:59Z
@maskura350,"7:07 ""..padahal kalo kita bisa menggunakan sedikit saja isi kepala kita, kita akan paham bahwa..""",1,2025-01-23T16:28:24Z
@1nwb-4dnws,"Kenapa ngk studi banding aja ke Jepang?
Udh banyak dan lama program org Jepang, well lebih mandiri sih di sana. Dan semuanya terlibat, yg kurang yakin apakah mau sekuat tenaga semua terlibat
Kalo bisa yg daerah terpencil dulu yg dites program ini.
Utk referensi banyak program nya di nhk, di negara lain juga ada sepertinya",0,2025-01-23T16:27:55Z
@ansharullahr.9392,"bahas coretax om
bahas coretax om
bahas coretax om
bahas coretax om
bahas coretax om
bahas coretax om
bahas coretax om
bahas coretax om
bahas coretax om
bahas coretax om
bahas coretax om",0,2025-01-23T16:27:52Z
@lockysigarlaki163,"programnya bagus karena diawali dengan niat yg bagus, tpi eksekusinya masih kureng, daripada ngehujat dan nyinyir, mending saling bantu sampai ada perkembangan menjadi efektif
sama halnya dengan tapera, w suka program itu, soalnya mirip bpjs",0,2025-01-23T16:27:16Z
@andrii1365,"terlalu banyak gaya .... mau ngasih makan siang gratis tapi gak ada dana nya , gak ada struktur nya , gak ada standar nya , gak ada yang melakukan pengecekan jadinya ini sih konyol dan akan menjadi salah lahan baru untuk korupsi atau akan menjadi alasan untuk melakukan pemerasan dan pemaksaan kepada perusahaan untuk melakukan CSR dengan memberikan makan siang gratis , sebenarnya niat nya baik tapi tanpa ada nya perencanaan yang matang serta struktur yang baik saya rasa rencana ini malah akan menimbulkan banyak masalah dan hanya menjadi omong kosong saja , kenapa pak prabowo tidak melakukan uji coba dulu misalnya memberikan susu  atau bubur kacang hijau dilihat dulu permasalahan ada dimana saja , apa saja masalah distribusi nya lalu dievaluasi semua nya dan dikembangkan lagi , kalau seperti sekarang ini saya yakin akan gagal dan konyol kemudian ketika pilpres akan ditutup-tutupi dan disetting seperti program yang sukses padahal penuh dengan masalah",0,2025-01-23T16:27:09Z
@Bongko212,Bahas pagar laut bung,0,2025-01-23T16:26:46Z
@agussupriyono1898,Bg ga pake vendor tni yg handel,0,2025-01-23T16:26:40Z
@dingdongzone6448,"dulu gua mikir ini program bisa memaksimalkan fungsi kantin di sekolah (selama sekolah itu punya kantin) untuk pelaksanaanya bg, eh malah full vendor XD",0,2025-01-23T16:26:29Z
@Musdesbang3355,"Om dedy mahh gituuuuuu, sama anak anak  aja baperann, tapi kenapa sama pejabat negara yg brengsek yang kalo ada masalah jawaban nya malah tidak tau om dedy biasa ajaaa 😢",0,2025-01-23T16:26:23Z
@unimenjayatextile1478,Soal kasih cash ke manusia dengan tingkat pendidikan rendah. Bukannya squid game udah membuktikan di pilihan roti atau lotre. 😅😅😅😅😅,0,2025-01-23T16:25:36Z
@digitools2241,"DC ini lama2 jumawa, krn kedekatan personal sama RI 1. mirip si miftah lah. mau semart2nya elo ded, pasti bikin blunder, dan ketika itu terjadi, langsung dibungkus lo ama netizen yg gw yakin bukan bagian 58% pas pemilu 2024.",0,2025-01-23T16:24:55Z
@amauti6,Agak kecewa dengan bahasan nya karna setengah durasi habis buat ngomomgin masalah dedy buzzer  dan komen netizen  dari awal fokus ke topik nya bakal lebih bagus,0,2025-01-23T16:24:31Z
@jokokurniawan856,Program ga jelas...klo mau maju ya majukan sdmnya,0,2025-01-23T16:24:22Z
@RadityoBintangNuswantoro-y7c,WKWKKWKWKWKWKWK sebenarnya juga engga gratis,0,2025-01-23T16:23:38Z
@ri-ko83,"Mau dukung atau tidak ""PERCUMA"" karena programnya udah berjalan & suara rakyat tidak akan didengar.. jadi, ini hanya konten yg enak dinikmati 👍",0,2025-01-23T16:23:25Z
@gienofilas7959,om deddy gak di masak soalnya feri ada rasa respect nya nih,0,2025-01-23T16:23:08Z
@brentolnyawer3231,the anak abah,0,2025-01-23T16:23:02Z
@Anrinobelibrahim,"Pendapat pribadi gua 
Ya gua emang ga ngerti , cuma berfikir logis aja 

1. Kenapa harus makan siang gratis ? 
Alasannya : stunting ( tapi udah ga ada hubungan nya ) karena udah telat , tapi sekarang udah ga pake alasan itu .. jadi yaudah makan aja , makan gratis , banyak ko dinegara2 lain , makan siang di sekolah .. gratis 

2. Makan gratis berguna untuk ? 
Manfaat : gizi dan kesenjangan ekonomi 

3. Penyebab dari gizi buruk , kesenjangan ekonomi ? 
Kemiskinan, ya beberapa dari mereka bisa makan tapi ga bisa sekolah , bisa sekolah ga bisa makan enak / bergizi 

Jadi mana yang harus di benerin dulu ? Atau prioritas mana dulu , yang bener2 kekurangan , atau gimana .. 


Kita mah rakyat , mau kritis disebut buzzer , mau dukung di sebut buzzer , jadi buzzer itu yang mana sih anjg wkwkw 

Coba dah kaji lagi ini program",0,2025-01-23T16:23:01Z
@mockingbird8157,"Selama peruntukannya tepat ya tdk masalah bukan menjadikan program lain tdk dibutuhkan, mungkin mereka yg berada di menengah keatas mengatakan tdk pentinglah, tempat bisnis koruplah,apalah tapi untuk menengah kebawah pasti ini merupakan salah satu program yg baik untuk mereka,  tentu saja fokus utama dalam pendidikan bukan cuma itu, masih banyak yg perlu ditambah dan dibenahi seperti fasilitas,guru, materi pembelajaran dll.",0,2025-01-23T16:22:52Z
@aliPuad,"Yg mengherankan knp ""mkn siang gratis"" ini dimulai nya d sekolah ibukota,padahal ide konteks awalnya byk anak² stunting & susah dpt makan  itu di daerah plosok² 😅",1790,2025-01-23T16:22:51Z
@bukanwibu243,Lucunya orang Indonesia ya sangat anti sama pemerintah terkadang selalu menolak kebijakan yang di buat. Sebenarnya cukup wajar kalau itu terjadi tapi nda semua kebijakan pemerintah berdampak buruk dan di saat ada orang yang mendukung kebijakan tersebut langsung di katain buzzer,0,2025-01-23T16:21:43Z
@Jackblack-je1qj,"gw bukan pendukung Prabowo sih, tp coba gw bantu saran. Bener sih, better 2-3 kali dulu aja 1 minggu, diutamakan yang memang dari keluarga miskin, pemberdayaan kantin sekolah, konsep makan prasmanan, meminimalisir waste tapi mutu tetep bisa di kontrol.",0,2025-01-23T16:21:10Z
@alentziaalzahra2623,"Andai cara berfikir masyarakat kita seperti anda ini bang, 😢",3,2025-01-23T16:20:30Z
@siegfreidx1633,Mantap bang lu keren berani kontra sama orang kelebihan testosteron,0,2025-01-23T16:19:45Z
@kampungjanis2045,"Di amerika,awalnya makanan gratis di sekolah untuk anak2 dari family yg low income atau pas2an,setelah covid diganti kebijakannya jadi buat semua anak2 dan harus mendaftar dulu.
Tapi di setiap harinya bisa dibilang 50-50,banyak murid2 yg membawa makanan dari rumah atau dibekalin oleh orang tuanya dengan berbagai macam alasan seperti selera atau nutrisi dsb.",0,2025-01-23T16:19:39Z
@imadedwik3801,Terima kasih mantap,0,2025-01-23T16:18:57Z
@engetriko1426,Intinya kecewa lh sama om dari cara bicaranya🥲,0,2025-01-23T16:18:56Z
@kimyuri4094,"bisa dilihat makan siang gratis kyk dikorea sama jepang jatuh prasamanan jadi ada ibu ayu bap chef yg masak untuk di sekolah, to sepertinya penerapan sulit karena indonesia luas dan cakupan sekolah dri SD SMP SMA sangat banyak dibanding dgn korea atau jepang",0,2025-01-23T16:18:37Z
@NauraBachdim,WKWKWKWKWK,0,2025-01-23T16:18:33Z
@redhoafriansyah6264,"Bang gw punya saran,  gimana kalau Program makan siang ini memberdayakan para wali murid dengan sistem gotong royong dibanding di berikan ke vendor2, selain mengurangi resiko korupsi dan masalah kelayakan di banyak vedor juga menambah ilmu pengetahuan buat para wali murid soal menu yg seharusnya disajikan untuk memenuhi kecukupan gizi bagi anak2 nya. mekanismenya pemerintah menyediakan dapur umum di dekat sekolah pasokan bahan dan pengawasan. wali murid di berdayakan dengan cara bergilir dan mendapatkan honor sesuai kesediaan.
dengan cara itu menurut gw bnyak manfaat yg bisa di dapat bagi masyarakat. selain siswa penerima manfaat yg mendapatkan makanan bergizi juga wali murid yg mendapatkan ilmu soal gizi, income tambahan untuk belanja bahan pokok guna mencukupi kebutuhan gizi siswa diluar jam sekolah, manfaat sosial antar wali murid, dan meminimalisir resiko korupsi dan kelayakan makanan.",2,2025-01-23T16:17:31Z
